2018-08-25,171910
2018-08-26,168979
2018-08-27,152340
2018-08-28,128048
2018-08-29,127731
2018-08-30,97430
2018-08-31,99284
2018-09-01,97428
2018-09-02,82932
2018-09-03,63193
2018-09-04,72323
2018-09-05,59495
2018-09-06,57956
2018-09-07,80090
2018-09-08,130144
2018-09-09,102338
2018-09-10,65490
2018-09-11,77535
2018-09-12,75066
2018-09-13,75933
2018-09-14,101052
2018-09-15,141932
2018-09-16,113928
2018-09-17,71495
2018-09-18,65410
2018-09-19,66148
2018-09-20,65979
2018-09-21,101679
2018-09-22,145561
2018-09-23,153348
2018-09-24,132893
2018-09-25,93231
2018-09-26,122031
2018-09-27,217171
2018-09-28,124454
2018-09-29,126428
2018-09-30,195648
2018-10-01,246278
2018-10-02,220020
2018-10-03,201099
2018-10-04,194342
2018-10-05,183314
2018-10-06,168140
2018-10-07,158775
2018-10-08,108746
2018-10-09,109643
2018-10-10,110214
2018-10-11,106579
2018-10-12,127190
2018-10-13,183872
2018-10-14,157096
2018-10-15,89274
2018-10-16,116917
2018-10-17,87338
2018-10-18,88485
2018-10-19,123833
2018-10-20,188202
2018-10-21,150639
2018-10-22,97798
2018-10-23,103062
2018-10-24,92301
2018-10-25,93432
2018-10-26,128114
2018-10-27,187289
2018-10-28,195719
2018-10-29,95517
2018-10-30,100023
2018-10-31,87063
2018-11-01,91672
2018-11-02,127902
2018-11-03,185498
2018-11-04,87938
2018-11-05,87938
2018-11-06,85020
2018-11-07,82558
2018-11-08,82442
2018-11-09,114349
2018-11-10,155435
2018-11-11,133024
2018-11-12,84580
2018-11-13,86037
2018-11-14,79578
2018-11-15,82759
2018-11-16,112320
2018-11-17,159924
2018-11-18,121422
2018-11-19,77141
2018-11-20,75823
2018-11-21,84686
2018-11-22,160331
2018-11-23,133383
2018-11-24,173226
2018-11-25,130410
2018-11-26,80950
2018-11-27,79603
2018-11-28,81207
2018-11-29,84687
2018-11-30,121496
2018-12-01,166588
